aphia_id,species,sex,spatial_scale,ices_stock,ices_area,time_period,sample_size,l25_cm,l25_se_cm,l25_ci_lower_cm,l25_ci_upper_cm,l50_cm,l50_se_cm,l50_ci_lower_cm,l50_ci_upper_cm,l75_cm,l75_se_cm,l75_ci_lower_cm,l75_ci_upper_cm,model_auc,model_tjur_r2
126436,Gadus morhua,M,Stock,Gadus_morhua_cod.27.46a7d20,NA,2025-2029,1067,29.77,0.7,28.56,31.19,38.96,0.68,37.57,40,48.16,1.05,45.6,49.93,0.88,0.42
126425,Sprattus sprattus,F,Stock,Sprattus_sprattus_spr.27.22-32,NA,2025-2029,867,6.88,0.23,6.4,7.26,7.37,0.14,7.05,7.57,7.86,0.12,7.61,8.04,0.98,0.5
126425,Sprattus sprattus,M,Stock,Sprattus_sprattus_spr.27.22-32,NA,2025-2029,672,6.23,0.87,3.09,7.03,6.94,0.61,4.66,7.4,7.66,0.37,6.24,7.95,0.92,0.31
127143,Pleuronectes platessa,F,Stock,Pleuronectes_platessa_ple.27.21-32,NA,2025-2029,2934,11.76,0.28,11.15,12.19,14.43,0.19,14,14.66,17.1,0.16,16.77,17.34,0.93,0.43
127143,Pleuronectes platessa,M,Stock,Pleuronectes_platessa_ple.27.420,NA,2025-2029,2676,12.89,0.31,12.28,13.54,16.16,0.17,15.87,16.5,19.42,0.18,19.07,19.74,0.84,0.33
127143,Pleuronectes platessa,F,Stock,Pleuronectes_platessa_ple.27.420,NA,2025-2029,4802,16.09,0.21,15.69,16.44,20.05,0.13,19.78,20.25,24.02,0.17,23.73,24.32,0.86,0.39
127139,Limanda limanda,M,Stock,Limanda_limanda_dab.27.22-32,NA,2025-2029,636,10.21,0.25,9.78,10.71,11.02,0.19,10.69,11.47,11.83,0.23,11.4,12.28,0.99,0.67
127139,Limanda limanda,F,Stock,Limanda_limanda_dab.27.22-32,NA,2025-2029,891,11.16,0.23,10.66,11.56,11.95,0.19,11.59,12.29,12.75,0.26,12.26,13.22,0.99,0.75
127139,Limanda limanda,M,Stock,Limanda_limanda_dab.27.3a4,NA,2025-2029,461,10.52,0.62,9.28,11.45,12.81,0.32,12.16,13.32,15.11,0.26,14.63,15.55,0.84,0.31
127139,Limanda limanda,F,Stock,Limanda_limanda_dab.27.3a4,NA,2025-2029,823,10.11,0.75,8.47,11.23,13.47,0.45,12.54,14.18,16.84,0.31,16.13,17.28,0.84,0.28
127141,Platichthys flesus,M,Stock,Platichthys_flesus_bzq.27.2425,NA,2025-2029,1183,10.83,0.97,8.81,12.45,13.28,0.68,11.85,14.4,15.73,0.43,14.77,16.38,0.86,0.25
127141,Platichthys flesus,F,Stock,Platichthys_flesus_bzq.27.2425,NA,2025-2029,1614,11.7,0.82,9.77,13.14,14.2,0.63,12.89,15.18,16.69,0.49,15.77,17.49,0.96,0.29
127141,Platichthys flesus,F,Stock,Platichthys_flesus_fle.27.2223,NA,2025-2029,349,12.87,1.22,10.18,14.84,15.06,0.84,13.34,16.56,17.26,0.65,15.91,18.43,0.96,0.41
127141,Platichthys flesus,M,Stock,Platichthys_flesus_fle.27.2223,NA,2025-2029,604,14.65,0.56,13.57,15.69,15.75,0.44,14.94,16.59,16.85,0.38,16.05,17.58,0.99,0.69
126417,Clupea harengus,M,Stock,Clupea_harengus_her.27.25-2932,NA,2025-2029,1218,14.68,0.21,14.25,15.03,16.42,0.15,16.15,16.7,18.15,0.18,17.85,18.46,0.92,0.58
126417,Clupea harengus,F,Stock,Clupea_harengus_her.27.25-2932,NA,2025-2029,1540,14.47,0.14,14.27,14.77,15.84,0.11,15.65,16.08,17.2,0.16,16.91,17.54,0.96,0.7
127023,Scomber scombrus,F,Stock,Scomber_scombrus_mac.27.nea,NA,2025-2029,953,26.53,0.23,26.14,26.98,28.59,0.21,28.22,29.01,30.64,0.25,30.16,31.12,0.94,0.62
127023,Scomber scombrus,M,Stock,Scomber_scombrus_mac.27.nea,NA,2025-2029,884,26.73,0.23,26.36,27.15,28.67,0.17,28.38,29.04,30.6,0.21,30.29,31.04,0.94,0.62
126444,Trisopterus esmarkii,F,Stock,Trisopterus_esmarkii_nop.27.3a4,NA,2025-2029,1417,11.13,0.24,10.61,11.52,13.2,0.17,12.87,13.55,15.27,0.17,14.97,15.6,0.88,0.44
127136,Glyptocephalus cynoglossus,M,Stock,Glyptocephalus_cynoglossus_wit.27.3a47d,NA,2025-2029,258,19.4,1.21,16.8,21.3,24.87,0.82,23.18,26.14,30.35,0.86,28.91,32.02,0.8,0.25
127136,Glyptocephalus cynoglossus,F,Stock,Glyptocephalus_cynoglossus_wit.27.3a47d,NA,2025-2029,352,23.15,0.95,21.35,24.67,27.23,0.58,26.08,28.21,31.31,0.5,30.39,32.41,0.85,0.34
126441,Pollachius virens,M,Stock,Pollachius_virens_pok.27.3a46,NA,2025-2029,698,43.34,0.61,42.04,44.45,49.69,0.66,48.49,51.1,56.04,1.1,54.05,57.96,0.79,0.28
127160,Solea solea,M,Stock,Solea_solea_sol.27.8ab,NA,2005-2009,602,19.75,0.25,19.27,20.26,20.87,0.2,20.55,21.26,22,0.2,21.56,22.38,0.99,0.77
127160,Solea solea,F,Stock,Solea_solea_sol.27.8ab,NA,2005-2009,1040,21.96,0.23,21.56,22.43,23.51,0.18,23.17,23.89,25.07,0.22,24.63,25.48,0.98,0.8
127160,Solea solea,F,Stock,Solea_solea_sol.27.8ab,NA,2015-2019,1883,21.92,0.23,21.55,22.38,24.43,0.15,24.19,24.75,26.94,0.19,26.61,27.28,0.91,0.53
127160,Solea solea,M,Stock,Solea_solea_sol.27.8ab,NA,2015-2019,1622,12.55,0.89,10.34,13.99,18.46,0.49,17.4,19.26,24.36,0.34,23.69,24.9,0.7,0.14
126986,Mullus surmuletus,M,Stock,Mullus_surmuletus_mur.27.67a-ce-k89a,NA,2015-2019,127,13.73,0.84,12.03,14.94,16.61,0.63,15.32,17.6,19.49,0.9,17.79,20.91,0.86,0.37
126555,Lophius piscatorius,M,Stock,Lophius_piscatorius_mon.27.78abd,NA,2015-2019,121,35.47,1.89,32.48,39.39,38.74,1.62,35.34,41.19,42.01,1.73,38.8,44.69,0.99,0.86
126555,Lophius piscatorius,F,Stock,Lophius_piscatorius_mon.27.78abd,NA,2015-2019,117,22.32,5.52,10.04,30.02,37.36,3.38,30.28,43.31,52.39,3.42,46.13,57.81,0.85,0.33
126438,Merlangius merlangus,F,Stock,Merlangius_merlangus_whg.27.89a,NA,2015-2019,140,23.91,1.71,20.67,27.2,31.17,1.87,28.63,36.2,38.44,3.08,34.69,45.69,0.82,0.28
126438,Merlangius merlangus,M,Stock,Merlangius_merlangus_whg.27.89a,NA,2015-2019,120,17.65,1.17,15.11,19.56,21.01,0.79,19.6,22.79,24.36,1.58,21.86,28.54,0.91,0.48
127160,Solea solea,F,Stock,Solea_solea_sol.27.8ab,NA,2020-2024,1213,22.78,0.3,22.24,23.39,25.52,0.22,25.09,25.91,28.26,0.23,27.78,28.58,0.91,0.51
127160,Solea solea,M,Stock,Solea_solea_sol.27.8ab,NA,2020-2024,1073,18.68,0.34,17.91,19.19,21.25,0.23,20.75,21.6,23.82,0.23,23.4,24.21,0.9,0.5
126986,Mullus surmuletus,F,Stock,Mullus_surmuletus_mur.27.67a-ce-k89a,NA,2020-2024,439,15.54,0.52,14.38,16.34,19.35,0.49,18.53,20.48,23.16,0.89,21.45,25.04,0.84,0.35
126986,Mullus surmuletus,M,Stock,Mullus_surmuletus_mur.27.67a-ce-k89a,NA,2020-2024,298,14.34,0.4,13.42,14.97,16.93,0.34,16.23,17.57,19.53,0.55,18.58,20.62,0.88,0.43
126555,Lophius piscatorius,F,Stock,Lophius_piscatorius_mon.27.78abd,NA,2020-2024,295,31.94,2.1,27.19,35.41,45.52,2.18,41.87,49.77,59.1,3.4,54.37,66.23,0.86,0.38
126555,Lophius piscatorius,M,Stock,Lophius_piscatorius_mon.27.78abd,NA,2020-2024,322,33.52,1.08,31.77,35.81,38.71,0.93,37.18,40.52,43.9,1.06,41.89,45.82,0.97,0.72
126975,Dicentrarchus labrax,F,Stock,Dicentrarchus_labrax_bss.27.8ab,NA,2020-2024,142,31.19,3.57,27.46,34.26,34.51,2.48,32.5,36.37,37.84,1.72,35.92,39.83,0.91,0.4
126975,Dicentrarchus labrax,M,Stock,Dicentrarchus_labrax_bss.27.8ab,NA,2020-2024,140,32.19,0.8,30.98,33.85,34.31,0.6,33.15,35.44,36.43,0.62,35.26,37.55,0.94,0.48
127160,Solea solea,M,Stock,Solea_solea_sol.27.8ab,NA,2025-2029,243,18.66,0.83,17.19,20,21.56,0.53,20.54,22.52,24.46,0.53,23.51,25.53,0.89,0.44
127160,Solea solea,F,Stock,Solea_solea_sol.27.8ab,NA,2025-2029,254,21.26,0.74,19.69,22.75,24.56,0.51,23.62,25.62,27.87,0.52,26.93,28.85,0.88,0.43
126986,Mullus surmuletus,M,Stock,Mullus_surmuletus_mur.27.67a-ce-k89a,NA,2025-2029,60,14.96,0.7,13.62,16.25,17,0.66,15.87,18.24,19.04,1.04,17.08,21.2,0.81,0.34
126986,Mullus surmuletus,F,Stock,Mullus_surmuletus_mur.27.67a-ce-k89a,NA,2025-2029,125,13.68,0.98,11.37,15.22,17.38,0.84,15.95,19.1,21.08,1.45,18.55,23.85,0.76,0.21
126555,Lophius piscatorius,F,Stock,Lophius_piscatorius_mon.27.78abd,NA,2025-2029,61,37.02,4.54,28.41,45.2,49.89,4.34,42.02,58.17,62.76,5.58,52.95,74.12,0.84,0.37
126555,Lophius piscatorius,M,Stock,Lophius_piscatorius_mon.27.78abd,NA,2025-2029,44,38.58,2.3,34.63,42.48,41.65,2,37.18,44.04,44.71,2.22,39.49,47.47,0.98,0.76
127136,Glyptocephalus cynoglossus,M,Stock,Glyptocephalus_cynoglossus_wit.27.3a47d,NA,2005-2009,156,18.84,1.45,15.7,20.62,23.29,0.77,21.45,24.44,27.73,1.05,25.8,29.9,0.81,0.35
126484,Merluccius merluccius,M,Stock,Merluccius_merluccius_hke.27.3a46-8abd,NA,2005-2009,619,32.16,0.66,30.79,33.09,38.77,0.68,37.49,40.1,45.38,1,43.73,47.37,0.91,0.49
127136,Glyptocephalus cynoglossus,F,Stock,Glyptocephalus_cynoglossus_wit.27.3a47d,NA,2005-2009,150,21.25,1.39,18.71,23.78,26.46,0.95,24.87,28.38,31.66,1.33,29.13,33.99,0.84,0.4
126484,Merluccius merluccius,F,Stock,Merluccius_merluccius_hke.27.3a46-8abd,NA,2005-2009,857,47.74,1,45.96,49.92,59.86,1.12,57.94,61.79,71.98,1.85,68.82,75.22,0.84,0.31
127139,Limanda limanda,F,Stock,Limanda_limanda_dab.27.3a4,NA,2005-2009,567,14.37,0.35,13.68,14.97,16.58,0.27,16.15,17.12,18.78,0.31,18.33,19.47,0.91,0.51
127139,Limanda limanda,M,Stock,Limanda_limanda_dab.27.3a4,NA,2005-2009,141,14.6,0.41,13.83,15.36,16.54,0.44,15.86,17.44,18.47,0.71,17.33,20.25,0.91,0.51
127160,Solea solea,F,Stock,Solea_solea_sol.27.4,NA,2005-2009,206,17.04,0.66,15.94,18.69,19.67,0.61,18.51,20.84,22.3,0.7,20.94,23.47,0.96,0.68
127160,Solea solea,M,Stock,Solea_solea_sol.27.4,NA,2005-2009,134,18.64,0.74,17.61,20.3,20.19,0.61,19.22,21.68,21.75,0.64,20.59,23.08,0.99,0.79
127160,Solea solea,F,Stock,Solea_solea_sol.27.4,NA,2010-2014,640,16.95,0.43,16.1,17.68,18.79,0.33,18.22,19.34,20.63,0.27,20.16,21.1,0.97,0.63
127160,Solea solea,M,Stock,Solea_solea_sol.27.4,NA,2010-2014,427,13.76,0.33,13.17,14.39,15.45,0.25,14.91,15.9,17.14,0.3,16.5,17.69,0.94,0.66
127160,Solea solea,F,Stock,Solea_solea_sol.27.4,NA,2015-2019,1393,17.4,0.3,16.88,18.11,19.31,0.23,18.9,19.81,21.22,0.21,20.82,21.62,0.96,0.6
127160,Solea solea,M,Stock,Solea_solea_sol.27.4,NA,2015-2019,1051,13.8,0.39,13.12,14.69,16.05,0.25,15.62,16.61,18.31,0.2,17.95,18.74,0.89,0.41
127149,Scophthalmus maximus,F,Stock,Scophthalmus_maximus_tur.27.4,NA,2015-2019,301,22.52,0.71,21.19,23.83,25.23,0.53,24.15,26.27,27.94,0.5,26.95,28.87,0.94,0.6
127149,Scophthalmus maximus,M,Stock,Scophthalmus_maximus_tur.27.4,NA,2015-2019,365,15.05,0.91,13.01,16.52,17.26,0.67,15.78,18.33,19.46,0.5,18.37,20.32,0.93,0.32
126484,Merluccius merluccius,M,Stock,Merluccius_merluccius_hke.27.3a46-8abd,NA,2020-2024,1683,28.89,0.33,28.29,29.56,32.98,0.27,32.53,33.61,37.08,0.47,36.27,38.1,0.94,0.59
126484,Merluccius merluccius,F,Stock,Merluccius_merluccius_hke.27.3a46-8abd,NA,2020-2024,1806,33.75,0.62,32.69,35.02,43.91,0.6,42.81,45.15,54.08,1.02,52.12,55.71,0.9,0.47
127160,Solea solea,M,Stock,Solea_solea_sol.27.4,NA,2020-2024,1419,11.63,0.65,10.27,12.88,15.2,0.4,14.46,15.95,18.77,0.24,18.31,19.23,0.77,0.19
127160,Solea solea,F,Stock,Solea_solea_sol.27.4,NA,2020-2024,1883,14.7,0.42,14.03,15.52,18.13,0.32,17.62,18.79,21.57,0.27,21.04,22.08,0.88,0.36
127149,Scophthalmus maximus,M,Stock,Scophthalmus_maximus_tur.27.4,NA,2020-2024,530,17.51,0.45,16.58,18.45,19.25,0.32,18.74,19.93,21,0.31,20.38,21.43,0.93,0.44
127149,Scophthalmus maximus,F,Stock,Scophthalmus_maximus_tur.27.4,NA,2020-2024,396,18.35,0.77,16.69,19.51,21.4,0.56,20.31,22.31,24.46,0.64,23.17,25.59,0.94,0.49
126484,Merluccius merluccius,M,Stock,Merluccius_merluccius_hke.27.3a46-8abd,NA,2025-2029,257,31.33,0.92,29.68,33.04,34.76,0.66,33.69,36.05,38.19,0.77,36.83,39.75,0.96,0.72
126484,Merluccius merluccius,F,Stock,Merluccius_merluccius_hke.27.3a46-8abd,NA,2025-2029,205,40.19,1.91,36.33,43.7,47.29,1.68,44.56,50.21,54.39,2.11,50.36,58.59,0.95,0.71
127160,Solea solea,M,Stock,Solea_solea_sol.27.4,NA,2025-2029,439,11.67,0.46,10.89,12.69,14.05,0.31,13.52,14.73,16.44,0.34,15.73,16.96,0.9,0.55
127160,Solea solea,F,Stock,Solea_solea_sol.27.4,NA,2025-2029,518,12.01,0.63,10.9,12.99,14.71,0.48,13.7,15.49,17.41,0.47,16.24,18.32,0.93,0.58
127143,Pleuronectes platessa,M,Stock,Pleuronectes_platessa_ple.27.420,NA,2000-2004,2404,14.81,0.41,14.07,15.52,19.71,0.25,19.21,20.18,24.61,0.25,24.12,25.02,0.78,0.24
127143,Pleuronectes platessa,F,Stock,Pleuronectes_platessa_ple.27.420,NA,2000-2004,3068,19.02,0.31,18.46,19.65,23.66,0.19,23.27,23.99,28.29,0.22,27.88,28.66,0.82,0.31
127259,Chelidonichthys cuculus,F,Stock,Chelidonichthys_cuculus_gur.27.3-8,NA,2015-2019,565,15.54,0.69,14.07,16.79,18.48,0.5,17.39,19.26,21.42,0.42,20.43,22.01,0.93,0.41
127259,Chelidonichthys cuculus,M,Stock,Chelidonichthys_cuculus_gur.27.3-8,NA,2015-2019,255,16.2,0.98,14.04,17.91,19.88,0.59,18.89,21.13,23.56,0.56,22.5,24.58,0.82,0.28
126438,Merlangius merlangus,M,Stock,Merlangius_merlangus_whg.27.7b-ce-k,NA,2015-2019,588,14.09,1.04,11.47,15.23,20.54,0.65,18.95,21.5,26.99,0.8,25.65,28.78,0.79,0.24
126438,Merlangius merlangus,F,Stock,Merlangius_merlangus_whg.27.7b-ce-k,NA,2015-2019,890,18.16,0.81,16.86,19.82,24.6,0.61,23.44,25.71,31.03,0.63,29.96,32.18,0.83,0.32
126437,Melanogrammus aeglefinus,M,Stock,Melanogrammus_aeglefinus_had.27.7b-k,NA,2015-2019,453,15.26,2.41,10.88,19.06,21.21,1.14,18.65,23.03,27.15,0.93,25.19,28.93,0.91,0.39
126437,Melanogrammus aeglefinus,F,Stock,Melanogrammus_aeglefinus_had.27.7b-k,NA,2015-2019,677,21.47,0.69,20.06,22.57,25.99,0.58,24.85,27.2,30.51,0.83,29.1,32.16,0.96,0.61
126421,Sardina pilchardus,M,Stock,Sardina_pilchardus_pil.27.8abd,NA,2015-2019,41,13.69,0.52,12.85,14.67,14.95,0.46,14,15.76,16.21,0.59,14.93,17.11,0.9,0.54
126421,Sardina pilchardus,F,Stock,Sardina_pilchardus_pil.27.8abd,NA,2015-2019,59,14.23,0.56,13.53,15.37,15.4,0.45,14.72,16.24,16.56,0.45,15.69,17.29,0.91,0.6
126484,Merluccius merluccius,F,Stock,Merluccius_merluccius_hke.27.8c9a,NA,2015-2019,7486,36.24,0.18,35.83,36.65,41.29,0.25,40.85,41.79,46.34,0.37,45.6,47.04,0.91,0.42
126484,Merluccius merluccius,M,Stock,Merluccius_merluccius_hke.27.8c9a,NA,2015-2019,7532,21.61,0.11,21.46,21.82,24.52,0.08,24.36,24.68,27.43,0.11,27.2,27.66,0.88,0.41
126438,Merlangius merlangus,M,Stock,Merlangius_merlangus_whg.27.7b-ce-k,NA,2020-2024,1020,13.12,0.91,11.47,14.57,19.8,0.46,18.91,20.49,26.48,0.63,25.29,27.68,0.8,0.26
126438,Merlangius merlangus,F,Stock,Merlangius_merlangus_whg.27.7b-ce-k,NA,2020-2024,1633,19.94,0.4,19.09,20.63,24.07,0.28,23.5,24.6,28.2,0.32,27.57,28.7,0.91,0.53
126438,Merlangius merlangus,F,Stock,Merlangius_merlangus_whg.27.89a,NA,2020-2024,312,19.33,0.63,18.04,20.53,23.27,0.56,22.23,24.41,27.21,0.79,25.86,28.65,0.89,0.48
126438,Merlangius merlangus,M,Stock,Merlangius_merlangus_whg.27.89a,NA,2020-2024,308,15.35,0.95,13.34,16.82,20.52,0.67,19.1,21.79,25.69,0.88,24.15,27.85,0.8,0.27
126437,Melanogrammus aeglefinus,M,Stock,Melanogrammus_aeglefinus_had.27.7b-k,NA,2020-2024,748,16.82,1.02,14.36,18.44,21.35,0.55,20.15,22.08,25.87,0.59,24.71,26.89,0.91,0.41
126437,Melanogrammus aeglefinus,F,Stock,Melanogrammus_aeglefinus_had.27.7b-k,NA,2020-2024,1041,12.19,2.08,7.95,15.82,23.51,1.17,21.17,25.74,34.83,0.94,33.14,36.72,0.8,0.25
127259,Chelidonichthys cuculus,M,Stock,Chelidonichthys_cuculus_gur.27.3-8,NA,2020-2024,321,21.32,0.62,20.19,22.34,24.74,0.45,23.84,25.47,28.17,0.58,27.14,29.4,0.84,0.34
127259,Chelidonichthys cuculus,F,Stock,Chelidonichthys_cuculus_gur.27.3-8,NA,2020-2024,792,18.28,0.62,17.04,19.24,22.29,0.43,21.61,23.09,26.3,0.41,25.46,26.96,0.86,0.37
127146,Lepidorhombus whiffiagonis,F,Stock,Lepidorhombus_whiffiagonis_meg.27.7b-k8abd,NA,2020-2024,315,17.46,0.53,16.54,18.54,20.1,0.83,18.57,21.57,22.74,1.34,20.21,24.99,0.98,0.78
126975,Dicentrarchus labrax,F,Stock,Dicentrarchus_labrax_bss.27.4bc7ad-h,NA,2020-2024,780,26.48,0.83,24.71,27.84,28.99,0.62,27.44,29.89,31.5,0.52,30.3,32.26,0.96,0.34
126484,Merluccius merluccius,M,Stock,Merluccius_merluccius_hke.27.8c9a,NA,2020-2024,3397,20.71,0.19,20.3,20.98,23.78,0.13,23.51,23.99,26.84,0.18,26.52,27.19,0.86,0.37
126484,Merluccius merluccius,F,Stock,Merluccius_merluccius_hke.27.8c9a,NA,2020-2024,3847,34.95,0.29,34.37,35.45,41.23,0.38,40.41,41.94,47.51,0.54,46.31,48.62,0.91,0.44
126975,Dicentrarchus labrax,M,Stock,Dicentrarchus_labrax_bss.27.4bc7ad-h,NA,2020-2024,805,25.32,0.88,23.71,26.66,29.29,0.61,28.06,30.39,33.26,0.47,32.4,34.15,0.88,0.31
126555,Lophius piscatorius,F,Stock,Lophius_piscatorius_mon.27.8c9a,NA,2020-2024,108,52.67,2.07,48.78,56.72,57.67,2.06,53.21,61.34,62.66,2.46,57.26,67.14,0.98,0.76
127146,Lepidorhombus whiffiagonis,M,Stock,Lepidorhombus_whiffiagonis_meg.27.7b-k8abd,NA,2020-2024,98,17.34,0.45,16.64,18.45,18.28,0.66,17.43,19.99,19.21,0.94,17.92,21.54,0.98,0.8
126438,Merlangius merlangus,M,Stock,Merlangius_merlangus_whg.27.7b-ce-k,NA,2025-2029,145,22.78,0.88,20.96,24.41,27.38,0.84,25.93,29.09,31.98,1.31,29.8,34.72,0.83,0.32
126438,Merlangius merlangus,F,Stock,Merlangius_merlangus_whg.27.7b-ce-k,NA,2025-2029,255,21.79,0.58,20.59,22.83,24.06,0.45,23.15,24.82,26.33,0.47,25.35,27.13,0.95,0.65
126437,Melanogrammus aeglefinus,F,Stock,Melanogrammus_aeglefinus_had.27.7b-k,NA,2025-2029,168,18.01,2.53,11.68,22.04,25.08,1.64,21.81,27.7,32.16,1.95,28.87,35.79,0.83,0.32
126437,Melanogrammus aeglefinus,M,Stock,Melanogrammus_aeglefinus_had.27.7b-k,NA,2025-2029,98,18.18,1.22,15.74,20.6,21.72,1.07,19.91,24.2,25.25,1.5,22.92,28.33,0.91,0.49
126484,Merluccius merluccius,F,Stock,Merluccius_merluccius_hke.27.8c9a,NA,2025-2029,489,33.19,0.56,32.2,34.21,37.15,0.46,36.26,37.83,41.11,0.64,39.83,42.12,0.93,0.56
126975,Dicentrarchus labrax,M,Stock,Dicentrarchus_labrax_bss.27.4bc7ad-h,NA,2025-2029,327,19.36,1.99,15.48,23.19,25.98,1.33,23.55,28.34,32.59,0.96,30.64,34.31,0.82,0.22
126975,Dicentrarchus labrax,F,Stock,Dicentrarchus_labrax_bss.27.4bc7ad-h,NA,2025-2029,261,30.76,0.76,29.32,32.26,33.19,0.53,32.05,34.15,35.62,0.52,34.51,36.43,0.96,0.65
126438,Merlangius merlangus,M,Stock,Merlangius_merlangus_whg.27.47d,NA,2005-2009,10497,14.66,0.16,14.37,14.94,18.71,0.11,18.5,18.91,22.77,0.1,22.59,22.97,0.86,0.39
126438,Merlangius merlangus,F,Stock,Merlangius_merlangus_whg.27.47d,NA,2005-2009,11110,17.35,0.12,17.1,17.54,20.45,0.09,20.25,20.59,23.54,0.1,23.35,23.69,0.93,0.54
127143,Pleuronectes platessa,F,Stock,Pleuronectes_platessa_ple.27.7d,NA,2005-2009,370,17.32,1.52,14.32,19.96,21.17,1.03,18.95,22.83,25.02,0.7,23.45,26.21,0.83,0.19
127143,Pleuronectes platessa,M,Stock,Pleuronectes_platessa_ple.27.7d,NA,2005-2009,199,12.75,2.43,7.73,16.56,18.16,1.57,15.03,20.51,23.57,0.95,21.42,24.92,0.73,0.1
127143,Pleuronectes platessa,M,Stock,Pleuronectes_platessa_ple.27.7d,NA,2010-2014,643,11.3,1.44,7.98,13.32,15.47,0.91,13.29,16.69,19.63,0.53,18.29,20.52,0.8,0.17
127143,Pleuronectes platessa,F,Stock,Pleuronectes_platessa_ple.27.7d,NA,2010-2014,1233,15.3,0.9,13.33,16.65,19.22,0.63,17.82,20.19,23.14,0.42,22.22,23.89,0.89,0.25
126438,Merlangius merlangus,F,Stock,Merlangius_merlangus_whg.27.47d,NA,2010-2014,11378,17.46,0.12,17.27,17.67,19.94,0.09,19.79,20.1,22.42,0.1,22.26,22.61,0.96,0.66
126438,Merlangius merlangus,M,Stock,Merlangius_merlangus_whg.27.47d,NA,2010-2014,9419,13.93,0.13,13.62,14.19,16.73,0.09,16.52,16.87,19.52,0.08,19.35,19.65,0.92,0.47
127259,Chelidonichthys cuculus,F,Stock,Chelidonichthys_cuculus_gur.27.3-8,NA,2010-2014,112,17.25,0.92,15.11,18.75,19.62,0.74,18.41,21.05,21.99,0.73,20.78,23.48,0.92,0.5
127259,Chelidonichthys cuculus,M,Stock,Chelidonichthys_cuculus_gur.27.3-8,NA,2010-2014,96,15.7,2.29,9.19,18.92,19.33,1.34,15.85,21.13,22.95,0.89,21.51,24.62,0.79,0.21
126438,Merlangius merlangus,F,Stock,Merlangius_merlangus_whg.27.47d,NA,2015-2019,11914,16.59,0.13,16.37,16.81,19.37,0.09,19.22,19.56,22.14,0.09,21.98,22.31,0.95,0.59
126438,Merlangius merlangus,M,Stock,Merlangius_merlangus_whg.27.47d,NA,2015-2019,9123,13.89,0.16,13.57,14.2,17.47,0.11,17.28,17.66,21.05,0.11,20.85,21.25,0.88,0.38
127143,Pleuronectes platessa,F,Stock,Pleuronectes_platessa_ple.27.7d,NA,2015-2019,1569,14.73,0.82,13.09,16.18,18.15,0.56,17.03,19.06,21.57,0.38,20.82,22.32,0.92,0.29
127143,Pleuronectes platessa,M,Stock,Pleuronectes_platessa_ple.27.7d,NA,2015-2019,771,12.44,0.93,10.55,13.67,16.41,0.58,15.27,17.23,20.38,0.4,19.56,21.1,0.78,0.18
126438,Merlangius merlangus,M,Stock,Merlangius_merlangus_whg.27.47d,NA,2020-2024,7501,12.84,0.2,12.54,13.29,16.54,0.13,16.3,16.82,20.23,0.13,20.02,20.47,0.88,0.36
126438,Merlangius merlangus,F,Stock,Merlangius_merlangus_whg.27.47d,NA,2020-2024,11389,14.65,0.25,14.22,15.14,19.13,0.15,18.88,19.43,23.6,0.12,23.38,23.84,0.88,0.42
127143,Pleuronectes platessa,F,Stock,Pleuronectes_platessa_ple.27.7d,NA,2020-2024,1222,16.75,0.45,15.84,17.6,20.02,0.32,19.44,20.63,23.29,0.3,22.74,23.81,0.88,0.35
126438,Merlangius merlangus,M,Stock,Merlangius_merlangus_whg.27.47d,NA,2025-2029,2906,3.67,1.91,-0.7,6.88,15.17,0.99,12.99,16.9,26.66,0.48,25.66,27.65,0.64,0.09
126438,Merlangius merlangus,F,Stock,Merlangius_merlangus_whg.27.47d,NA,2025-2029,4402,9.92,0.89,8.45,11.44,18.42,0.5,17.56,19.33,26.92,0.29,26.41,27.48,0.69,0.18
127143,Pleuronectes platessa,F,Stock,Pleuronectes_platessa_ple.27.7d,NA,2025-2029,211,17.34,0.71,16.04,18.87,19.8,0.53,18.71,20.93,22.26,0.46,21.46,23.02,0.9,0.45
127143,Pleuronectes platessa,M,Stock,Pleuronectes_platessa_ple.27.7d,NA,2025-2029,122,13.43,1.52,9.72,15.64,16.59,0.9,14.49,17.99,19.76,0.72,18.31,21.18,0.77,0.19
126438,Merlangius merlangus,M,Stock,Merlangius_merlangus_whg.27.7a,NA,2005-2009,1672,11.21,0.62,10.1,12.37,17.81,0.34,17.2,18.48,24.42,0.57,23.25,25.61,0.71,0.13
126438,Merlangius merlangus,F,Stock,Merlangius_merlangus_whg.27.7a,NA,2005-2009,2522,17.57,0.32,17.01,18.2,22.96,0.22,22.6,23.4,28.35,0.36,27.82,29.21,0.79,0.27
126436,Gadus morhua,M,Stock,Gadus_morhua_cod.27.7a,NA,2005-2009,188,28.55,0.81,27.1,30.35,31.27,0.94,29.14,32.94,33.99,1.51,30.1,36.12,0.99,0.88
126436,Gadus morhua,F,Stock,Gadus_morhua_cod.27.7a,NA,2005-2009,145,31.5,1.35,29,33.88,36.5,1.14,34.27,39.01,41.51,1.82,38.34,44.8,0.95,0.69
126437,Melanogrammus aeglefinus,M,Stock,Melanogrammus_aeglefinus_had.27.7a,NA,2005-2009,704,15.67,0.43,14.73,16.35,18.3,0.32,17.66,18.84,20.93,0.32,20.36,21.61,0.93,0.51
